PERMNO,date,TICKER,PRC
57665,2019/05/20,NKE,82.85000
57665,2019/05/21,NKE,83.64000
57665,2019/05/22,NKE,83.20000
57665,2019/05/23,NKE,82.64000
57665,2019/05/24,NKE,82.16000
57665,2019/05/28,NKE,81.20000
57665,2019/05/29,NKE,78.87000
57665,2019/05/30,NKE,79.26000
57665,2019/05/31,NKE,77.14000
57665,2019/06/03,NKE,77.96000
57665,2019/06/04,NKE,81.62000
57665,2019/06/05,NKE,82.72000
57665,2019/06/06,NKE,82.45000
57665,2019/06/07,NKE,83.41000
57665,2019/06/10,NKE,82.58000
57665,2019/06/11,NKE,83.26000
57665,2019/06/12,NKE,82.63000
57665,2019/06/13,NKE,83.61000
57665,2019/06/14,NKE,83.44000
57665,2019/06/17,NKE,82.11000
57665,2019/06/18,NKE,84.30000
57665,2019/06/19,NKE,83.55000
57665,2019/06/20,NKE,85.24000
57665,2019/06/21,NKE,85.75000
57665,2019/06/24,NKE,84.50000
57665,2019/06/25,NKE,82.62000
57665,2019/06/26,NKE,82.55000
57665,2019/06/27,NKE,83.66000
57665,2019/06/28,NKE,83.95000
59176,2019/04/01,AXP,111.70000
59176,2019/04/02,AXP,111.00000
59176,2019/04/03,AXP,110.56000
59176,2019/04/04,AXP,110.12000
59176,2019/04/05,AXP,110.96000
59176,2019/04/08,AXP,110.70000
59176,2019/04/09,AXP,109.85000
59176,2019/04/10,AXP,110.16000
59176,2019/04/11,AXP,109.85000
59176,2019/04/12,AXP,110.91000
59176,2019/04/15,AXP,110.53000
59176,2019/04/16,AXP,111.88000
59176,2019/04/17,AXP,111.76000
59176,2019/04/18,AXP,113.67000
59176,2019/04/22,AXP,112.33000
59176,2019/04/23,AXP,113.97000
59176,2019/04/24,AXP,114.02000
59176,2019/04/25,AXP,115.88000
59176,2019/04/26,AXP,117.60000
59176,2019/04/29,AXP,116.76000
59176,2019/04/30,AXP,117.23000
59176,2019/05/01,AXP,117.02000
59176,2019/05/02,AXP,117.25000
59176,2019/05/03,AXP,119.35000
59176,2019/05/06,AXP,119.34000
59176,2019/05/07,AXP,118.22000
59176,2019/05/08,AXP,117.49000
59176,2019/05/09,AXP,117.26000
59176,2019/05/10,AXP,118.46000
59176,2019/05/13,AXP,115.90000
59176,2019/05/14,AXP,117.01000
59176,2019/05/15,AXP,117.66000
59176,2019/05/16,AXP,119.84000
59176,2019/05/17,AXP,119.07000
59176,2019/05/20,AXP,119.84000
59176,2019/05/21,AXP,120.55000
59176,2019/05/22,AXP,120.01000
59176,2019/05/23,AXP,118.43000
59176,2019/05/24,AXP,119.51000
59176,2019/05/28,AXP,118.17000
59176,2019/05/29,AXP,117.01000
59176,2019/05/30,AXP,116.74000
59176,2019/05/31,AXP,114.71000
59176,2019/06/03,AXP,114.62000
59176,2019/06/04,AXP,116.85000
59176,2019/06/05,AXP,118.12000
59176,2019/06/06,AXP,119.43000
59176,2019/06/07,AXP,121.11000
59176,2019/06/10,AXP,122.66000
59176,2019/06/11,AXP,123.23000
59176,2019/06/12,AXP,122.03000
59176,2019/06/13,AXP,121.86000
59176,2019/06/14,AXP,122.00000
59176,2019/06/17,AXP,121.45000
59176,2019/06/18,AXP,123.43000
59176,2019/06/19,AXP,124.68000
59176,2019/06/20,AXP,124.92000
59176,2019/06/21,AXP,124.73000
59176,2019/06/24,AXP,124.14000
59176,2019/06/25,AXP,123.16000
59176,2019/06/26,AXP,123.59000
59176,2019/06/27,AXP,123.94000
59176,2019/06/28,AXP,123.44000
59328,2019/04/01,INTC,54.51000
59328,2019/04/02,INTC,54.36000
59328,2019/04/03,INTC,55.48000
59328,2019/04/04,INTC,55.92000
59328,2019/04/05,INTC,55.60000
59328,2019/04/08,INTC,55.68000
59328,2019/04/09,INTC,55.32000
59328,2019/04/10,INTC,55.75000
59328,2019/04/11,INTC,55.80000
59328,2019/04/12,INTC,56.42000
59328,2019/04/15,INTC,56.28000
59328,2019/04/16,INTC,56.71000
59328,2019/04/17,INTC,58.56000
59328,2019/04/18,INTC,58.49000
59328,2019/04/22,INTC,58.82000
59328,2019/04/23,INTC,58.78000
59328,2019/04/24,INTC,58.72000
59328,2019/04/25,INTC,57.61000
59328,2019/04/26,INTC,52.43000
59328,2019/04/29,INTC,51.11000
59328,2019/04/30,INTC,51.04000
59328,2019/05/01,INTC,50.76000
59328,2019/05/02,INTC,50.55000
59328,2019/05/03,INTC,51.75000
59328,2019/05/06,INTC,51.22000
59328,2019/05/07,INTC,50.48000
59328,2019/05/08,INTC,49.24000
59328,2019/05/09,INTC,46.62000
59328,2019/05/10,INTC,46.20000
59328,2019/05/13,INTC,44.76000
59328,2019/05/14,INTC,45.17000
59328,2019/05/15,INTC,45.62000
59328,2019/05/16,INTC,45.53000
59328,2019/05/17,INTC,44.89000
59328,2019/05/20,INTC,43.56000
59328,2019/05/21,INTC,44.46000
59328,2019/05/22,INTC,44.00000
59328,2019/05/23,INTC,44.53000
59328,2019/05/24,INTC,44.57000
59328,2019/05/28,INTC,43.57000
59328,2019/05/29,INTC,44.23000
59328,2019/05/30,INTC,44.73000
59328,2019/05/31,INTC,44.04000
59328,2019/06/03,INTC,43.46000
59328,2019/06/04,INTC,44.79000
59328,2019/06/05,INTC,44.55000
59328,2019/06/06,INTC,45.10000
59328,2019/06/07,INTC,46.03000
59328,2019/06/10,INTC,46.80000
59328,2019/06/11,INTC,46.85000
59328,2019/06/12,INTC,46.32000
59328,2019/06/13,INTC,46.70000
59328,2019/06/14,INTC,46.19000
59328,2019/06/17,INTC,46.13000
59328,2019/06/18,INTC,47.37000
59328,2019/06/19,INTC,47.07000
59328,2019/06/20,INTC,47.19000
59328,2019/06/21,INTC,47.46000
59328,2019/06/24,INTC,47.63000
59328,2019/06/25,INTC,46.85000
59328,2019/06/26,INTC,48.19000
59328,2019/06/27,INTC,47.46000
59328,2019/06/28,INTC,47.87000
59459,2019/04/01,TRV,138.02000
59459,2019/04/02,TRV,136.81000
59459,2019/04/03,TRV,136.60001
59459,2019/04/04,TRV,136.52000
59459,2019/04/05,TRV,136.39999
59459,2019/04/08,TRV,135.88000
59459,2019/04/09,TRV,135.19000
59459,2019/04/10,TRV,135.46001
59459,2019/04/11,TRV,136.28000
59459,2019/04/12,TRV,137.72000
59459,2019/04/15,TRV,136.78999
59459,2019/04/16,TRV,138.34000
59459,2019/04/17,TRV,135.87000
59459,2019/04/18,TRV,138.92999
59459,2019/04/22,TRV,136.61000
59459,2019/04/23,TRV,138.00999
59459,2019/04/24,TRV,139.17999
59459,2019/04/25,TRV,139.19000
59459,2019/04/26,TRV,140.24001
59459,2019/04/29,TRV,141.46001
59459,2019/04/30,TRV,143.75000
59459,2019/05/01,TRV,143.08000
59459,2019/05/02,TRV,142.70000
59459,2019/05/03,TRV,143.35001
59459,2019/05/06,TRV,143.42999
59459,2019/05/07,TRV,141.71001
59459,2019/05/08,TRV,141.53000
59459,2019/05/09,TRV,141.83000
59459,2019/05/10,TRV,143.96001
59459,2019/05/13,TRV,143.41000
59459,2019/05/14,TRV,145.71001
59459,2019/05/15,TRV,146.52000
59459,2019/05/16,TRV,147.41000
59459,2019/05/17,TRV,147.49001
59459,2019/05/20,TRV,148.17000
59459,2019/05/21,TRV,147.47000
59459,2019/05/22,TRV,147.96001
59459,2019/05/23,TRV,146.94000
59459,2019/05/24,TRV,147.94000
59459,2019/05/28,TRV,146.28000
59459,2019/05/29,TRV,145.07001
59459,2019/05/30,TRV,145.73000
59459,2019/05/31,TRV,145.57001
59459,2019/06/03,TRV,146.78999
59459,2019/06/04,TRV,147.55000
59459,2019/06/05,TRV,149.85001
59459,2019/06/06,TRV,149.00000
59459,2019/06/07,TRV,149.53000
59459,2019/06/10,TRV,149.32001
59459,2019/06/11,TRV,149.19000
59459,2019/06/12,TRV,149.73000
59459,2019/06/13,TRV,149.41000
59459,2019/06/14,TRV,150.11000
59459,2019/06/17,TRV,149.92000
59459,2019/06/18,TRV,150.33000
59459,2019/06/19,TRV,151.60001
59459,2019/06/20,TRV,152.19000
59459,2019/06/21,TRV,151.48000
59459,2019/06/24,TRV,152.02000
59459,2019/06/25,TRV,153.13000
59459,2019/06/26,TRV,148.70000
59459,2019/06/27,TRV,149.20000
59459,2019/06/28,TRV,149.52000
65875,2019/04/01,VZ,59.09000
65875,2019/04/02,VZ,58.53000
65875,2019/04/03,VZ,58.87000
65875,2019/04/04,VZ,58.99000
65875,2019/04/05,VZ,59.09000
65875,2019/04/08,VZ,59.13000
65875,2019/04/09,VZ,58.40000
65875,2019/04/10,VZ,58.61000
65875,2019/04/11,VZ,58.56000
65875,2019/04/12,VZ,58.74000
65875,2019/04/15,VZ,58.71000
65875,2019/04/16,VZ,58.79000
65875,2019/04/17,VZ,57.78000
65875,2019/04/18,VZ,58.04000
65875,2019/04/22,VZ,58.37000
65875,2019/04/23,VZ,57.15000
65875,2019/04/24,VZ,57.08000
65875,2019/04/25,VZ,55.85000
65875,2019/04/26,VZ,56.58000
65875,2019/04/29,VZ,56.84000
65875,2019/04/30,VZ,57.19000
65875,2019/05/01,VZ,56.52000
65875,2019/05/02,VZ,56.99000
65875,2019/05/03,VZ,57.24000
65875,2019/05/06,VZ,56.91000
65875,2019/05/07,VZ,56.63000
65875,2019/05/08,VZ,56.38000
65875,2019/05/09,VZ,56.48000
65875,2019/05/10,VZ,56.91000
65875,2019/05/13,VZ,56.75000
65875,2019/05/14,VZ,56.55000
65875,2019/05/15,VZ,56.81000
65875,2019/05/16,VZ,57.38000
65875,2019/05/17,VZ,58.09000
65875,2019/05/20,VZ,59.01000
65875,2019/05/21,VZ,59.50000
65875,2019/05/22,VZ,59.25000
65875,2019/05/23,VZ,58.87000
65875,2019/05/24,VZ,59.32000
65875,2019/05/28,VZ,58.73000
65875,2019/05/29,VZ,58.18000
65875,2019/05/30,VZ,56.83000
65875,2019/05/31,VZ,54.35000
65875,2019/06/03,VZ,56.38000
65875,2019/06/04,VZ,56.22000
65875,2019/06/05,VZ,57.03000
65875,2019/06/06,VZ,57.54000
65875,2019/06/07,VZ,57.24000
65875,2019/06/10,VZ,56.15000
65875,2019/06/11,VZ,56.83000
65875,2019/06/12,VZ,57.36000
65875,2019/06/13,VZ,57.62000
65875,2019/06/14,VZ,58.28000
65875,2019/06/17,VZ,57.63000
65875,2019/06/18,VZ,57.33000
65875,2019/06/19,VZ,57.63000
65875,2019/06/20,VZ,57.34000
65875,2019/06/21,VZ,57.77000
65875,2019/06/24,VZ,58.27000
65875,2019/06/25,VZ,58.00000
65875,2019/06/26,VZ,56.99000
65875,2019/06/27,VZ,57.25000
65875,2019/06/28,VZ,57.13000
66181,2019/04/01,HD,195.64000
66181,2019/04/02,HD,194.31000
66181,2019/04/03,HD,198.61000
66181,2019/04/04,HD,200.45000
66181,2019/04/05,HD,202.06000
66181,2019/04/08,HD,203.55000
66181,2019/04/09,HD,200.89999
66181,2019/04/10,HD,199.42999
66181,2019/04/11,HD,201.48000
66181,2019/04/12,HD,203.85001
66181,2019/04/15,HD,204.86000
66181,2019/04/16,HD,204.47000
66181,2019/04/17,HD,206.55000
66181,2019/04/18,HD,205.66000
66181,2019/04/22,HD,204.78000
66181,2019/04/23,HD,206.05000
66181,2019/04/24,HD,206.72000
66181,2019/04/25,HD,206.50000
66181,2019/04/26,HD,203.61000
66181,2019/04/29,HD,202.16000
66181,2019/04/30,HD,203.70000
66181,2019/05/01,HD,198.80000
66181,2019/05/02,HD,201.00999
66181,2019/05/03,HD,200.56000
66181,2019/05/06,HD,199.63000
66181,2019/05/07,HD,194.77000
66181,2019/05/08,HD,195.17000
66181,2019/05/09,HD,194.58000
66181,2019/05/10,HD,194.58000
66181,2019/05/13,HD,190.34000
66181,2019/05/14,HD,191.62000
66181,2019/05/15,HD,191.75999
66181,2019/05/16,HD,192.38000
66181,2019/05/17,HD,192.58000
66181,2019/05/20,HD,190.95000
66181,2019/05/21,HD,191.45000
66181,2019/05/22,HD,188.91000
66181,2019/05/23,HD,192.00000
66181,2019/05/24,HD,193.59000
66181,2019/05/28,HD,191.55000
66181,2019/05/29,HD,189.99001
66181,2019/05/30,HD,191.08000
66181,2019/05/31,HD,189.85001
66181,2019/06/03,HD,189.57001
66181,2019/06/04,HD,195.25000
66181,2019/06/05,HD,196.69000
66181,2019/06/06,HD,197.17000
66181,2019/06/07,HD,197.30000
66181,2019/06/10,HD,198.05000
66181,2019/06/11,HD,198.00999
66181,2019/06/12,HD,198.94000
66181,2019/06/13,HD,202.35001
66181,2019/06/14,HD,205.77000
66181,2019/06/17,HD,206.98000
66181,2019/06/18,HD,207.48000
66181,2019/06/19,HD,207.94000
66181,2019/06/20,HD,211.25000
66181,2019/06/21,HD,209.39000
66181,2019/06/24,HD,205.50000
66181,2019/06/25,HD,204.74001
66181,2019/06/26,HD,206.42000
66181,2019/06/27,HD,207.02000
66181,2019/06/28,HD,207.97000
70519,2019/04/01,C,64.36000
70519,2019/04/02,C,64.42000
70519,2019/04/03,C,65.06000
70519,2019/04/04,C,65.82000
70519,2019/04/05,C,65.55000
70519,2019/04/08,C,66.07000
70519,2019/04/09,C,65.20000
70519,2019/04/10,C,65.52000
70519,2019/04/11,C,65.91000
70519,2019/04/12,C,67.42000
70519,2019/04/15,C,67.38000
70519,2019/04/16,C,69.31000
70519,2019/04/17,C,70.35000
70519,2019/04/18,C,69.67000
70519,2019/04/22,C,69.09000
70519,2019/04/23,C,69.20000
70519,2019/04/24,C,68.83000
70519,2019/04/25,C,68.73000
70519,2019/04/26,C,69.51000
70519,2019/04/29,C,71.03000
70519,2019/04/30,C,70.70000
70519,2019/05/01,C,69.96000
70519,2019/05/02,C,70.36000
70519,2019/05/03,C,70.67000
70519,2019/05/06,C,70.41000
70519,2019/05/07,C,68.16000
70519,2019/05/08,C,68.22000
70519,2019/05/09,C,67.63000
70519,2019/05/10,C,67.90000
70519,2019/05/13,C,64.38000
70519,2019/05/14,C,65.26000
70519,2019/05/15,C,64.87000
70519,2019/05/16,C,65.98000
70519,2019/05/17,C,65.07000
70519,2019/05/20,C,64.96000
70519,2019/05/21,C,66.08000
70519,2019/05/22,C,64.66000
70519,2019/05/23,C,63.90000
70519,2019/05/24,C,64.39000
70519,2019/05/28,C,63.79000
70519,2019/05/29,C,63.71000
70519,2019/05/30,C,63.61000
70519,2019/05/31,C,62.15000
70519,2019/06/03,C,62.61000
70519,2019/06/04,C,65.88000
70519,2019/06/05,C,65.78000
70519,2019/06/06,C,66.47000
70519,2019/06/07,C,65.69000
70519,2019/06/10,C,67.12000
70519,2019/06/11,C,67.88000
70519,2019/06/12,C,66.81000
70519,2019/06/13,C,67.08000
70519,2019/06/14,C,67.48000
70519,2019/06/17,C,66.54000
70519,2019/06/18,C,67.98000
70519,2019/06/19,C,67.59000
70519,2019/06/20,C,68.10000
70519,2019/06/21,C,67.97000
70519,2019/06/24,C,67.41000
70519,2019/06/25,C,66.54000
70519,2019/06/26,C,67.22000
70519,2019/06/27,C,68.15000
70519,2019/06/28,C,70.03000
76076,2019/04/01,CSCO,54.98000
76076,2019/04/02,CSCO,55.29000
76076,2019/04/03,CSCO,55.63000
76076,2019/04/04,CSCO,55.14000
76076,2019/04/05,CSCO,55.21000
76076,2019/04/08,CSCO,55.49000
76076,2019/04/09,CSCO,55.18000
76076,2019/04/10,CSCO,55.82000
76076,2019/04/11,CSCO,55.60000
76076,2019/04/12,CSCO,56.29000
76076,2019/04/15,CSCO,56.56000
76076,2019/04/16,CSCO,56.95000
76076,2019/04/17,CSCO,56.31000
76076,2019/04/18,CSCO,56.40000
76076,2019/04/22,CSCO,56.34000
76076,2019/04/23,CSCO,56.69000
76076,2019/04/24,CSCO,56.88000
76076,2019/04/25,CSCO,56.33000
76076,2019/04/26,CSCO,55.88000
76076,2019/04/29,CSCO,56.13000
76076,2019/04/30,CSCO,55.95000
76076,2019/05/01,CSCO,55.58000
76076,2019/05/02,CSCO,54.94000
76076,2019/05/03,CSCO,54.94000
76076,2019/05/06,CSCO,54.59000
76076,2019/05/07,CSCO,53.45000
76076,2019/05/08,CSCO,53.47000
76076,2019/05/09,CSCO,52.92000
76076,2019/05/10,CSCO,53.36000
76076,2019/05/13,CSCO,51.30000
76076,2019/05/14,CSCO,52.02000
76076,2019/05/15,CSCO,52.44000
76076,2019/05/16,CSCO,55.93000
76076,2019/05/17,CSCO,56.35000
76076,2019/05/20,CSCO,56.01000
76076,2019/05/21,CSCO,56.52000
76076,2019/05/22,CSCO,55.69000
76076,2019/05/23,CSCO,54.19000
76076,2019/05/24,CSCO,54.37000
76076,2019/05/28,CSCO,53.93000
76076,2019/05/29,CSCO,53.18000
76076,2019/05/30,CSCO,53.57000
76076,2019/05/31,CSCO,52.03000
76076,2019/06/03,CSCO,51.78000
76076,2019/06/04,CSCO,53.23000
76076,2019/06/05,CSCO,54.75000
76076,2019/06/06,CSCO,55.10000
76076,2019/06/07,CSCO,55.93000
76076,2019/06/10,CSCO,56.42000
76076,2019/06/11,CSCO,57.11000
76076,2019/06/12,CSCO,55.86000
76076,2019/06/13,CSCO,56.17000
76076,2019/06/14,CSCO,54.75000
76076,2019/06/17,CSCO,55.40000
76076,2019/06/18,CSCO,56.05000
76076,2019/06/19,CSCO,56.13000
76076,2019/06/20,CSCO,57.41000
76076,2019/06/21,CSCO,57.03000
76076,2019/06/24,CSCO,57.18000
76076,2019/06/25,CSCO,56.08000
76076,2019/06/26,CSCO,56.60000
76076,2019/06/27,CSCO,55.73000
76076,2019/06/28,CSCO,54.73000
86868,2019/04/01,GS,196.74001
86868,2019/04/02,GS,197.50000
86868,2019/04/03,GS,200.86000
86868,2019/04/04,GS,202.23000
86868,2019/04/05,GS,202.38000
86868,2019/04/08,GS,202.53999
86868,2019/04/09,GS,200.62000
86868,2019/04/10,GS,202.98000
86868,2019/04/11,GS,202.83000
86868,2019/04/12,GS,207.84000
86868,2019/04/15,GS,199.91000
86868,2019/04/16,GS,201.84000
86868,2019/04/17,GS,207.89999
86868,2019/04/18,GS,205.91000
86868,2019/04/22,GS,204.60001
86868,2019/04/23,GS,204.14000
86868,2019/04/24,GS,200.53999
86868,2019/04/25,GS,201.39999
86868,2019/04/26,GS,203.08000
86868,2019/04/29,GS,206.92000
86868,2019/04/30,GS,205.92000
86868,2019/05/01,GS,204.73000
86868,2019/05/02,GS,204.99001
86868,2019/05/03,GS,207.52000
86868,2019/05/06,GS,206.42999
86868,2019/05/07,GS,202.63000
86868,2019/05/08,GS,200.95000
86868,2019/05/09,GS,201.63000
86868,2019/05/10,GS,202.05000
86868,2019/05/13,GS,194.97000
86868,2019/05/14,GS,196.28000
86868,2019/05/15,GS,196.39999
86868,2019/05/16,GS,199.14000
86868,2019/05/17,GS,197.42999
86868,2019/05/20,GS,197.24001
86868,2019/05/21,GS,199.11000
86868,2019/05/22,GS,195.52000
86868,2019/05/23,GS,191.97000
86868,2019/05/24,GS,193.00000
86868,2019/05/28,GS,189.44000
86868,2019/05/29,GS,188.05000
86868,2019/05/30,GS,187.37000
86868,2019/05/31,GS,182.49001
86868,2019/06/03,GS,183.19000
86868,2019/06/04,GS,189.88000
86868,2019/06/05,GS,188.44000
86868,2019/06/06,GS,189.81000
86868,2019/06/07,GS,189.81000
86868,2019/06/10,GS,194.12000
86868,2019/06/11,GS,194.73000
86868,2019/06/12,GS,190.22000
86868,2019/06/13,GS,191.45000
86868,2019/06/14,GS,191.66000
86868,2019/06/17,GS,190.83000
86868,2019/06/18,GS,194.98000
86868,2019/06/19,GS,195.64000
86868,2019/06/20,GS,195.70000
86868,2019/06/21,GS,195.94000
86868,2019/06/24,GS,197.49001
86868,2019/06/25,GS,196.06000
86868,2019/06/26,GS,197.00999
86868,2019/06/27,GS,199.32001
86868,2019/06/28,GS,204.60001
92611,2019/04/01,V,157.25999
92611,2019/04/02,V,157.78000
92611,2019/04/03,V,158.46001
92611,2019/04/04,V,157.64000
92611,2019/04/05,V,157.64999
92611,2019/04/08,V,157.75000
92611,2019/04/09,V,157.49001
92611,2019/04/10,V,158.56000
92611,2019/04/11,V,157.86000
92611,2019/04/12,V,159.64000
92611,2019/04/15,V,160.44000
92611,2019/04/16,V,160.23000
92611,2019/04/17,V,160.44000
92611,2019/04/18,V,160.16000
92611,2019/04/22,V,160.39999
92611,2019/04/23,V,161.66000
92611,2019/04/24,V,161.49001
92611,2019/04/25,V,161.02000
92611,2019/04/26,V,162.92999
92611,2019/04/29,V,164.14999
92611,2019/04/30,V,164.42999
92611,2019/05/01,V,162.78999
92611,2019/05/02,V,161.12000
92611,2019/05/03,V,162.03999
92611,2019/05/06,V,162.28000
92611,2019/05/07,V,160.21001
92611,2019/05/08,V,160.75999
92611,2019/05/09,V,159.81000
92611,2019/05/10,V,160.71001
92611,2019/05/13,V,157.33000
92611,2019/05/14,V,160.21001
92611,2019/05/15,V,162.78999
92611,2019/05/16,V,164.87000
92611,2019/05/17,V,164.09000
92611,2019/05/20,V,163.47000
92611,2019/05/21,V,163.86000
92611,2019/05/22,V,164.24001
92611,2019/05/23,V,161.50999
92611,2019/05/24,V,162.64000
92611,2019/05/28,V,163.71001
92611,2019/05/29,V,162.73000
92611,2019/05/30,V,162.75999
92611,2019/05/31,V,161.33000
92611,2019/06/03,V,158.60001
92611,2019/06/04,V,162.33000
92611,2019/06/05,V,165.39000
92611,2019/06/06,V,166.92000
92611,2019/06/07,V,170.05000
92611,2019/06/10,V,170.82001
92611,2019/06/11,V,170.31000
92611,2019/06/12,V,171.59000
92611,2019/06/13,V,169.35001
92611,2019/06/14,V,169.66000
92611,2019/06/17,V,169.56000
92611,2019/06/18,V,169.28000
92611,2019/06/19,V,170.69000
92611,2019/06/20,V,173.74001
92611,2019/06/21,V,173.44000
92611,2019/06/24,V,173.85001
92611,2019/06/25,V,171.28000
92611,2019/06/26,V,171.06000
92611,2019/06/27,V,171.23000
92611,2019/06/28,V,173.55000
92655,2019/04/01,UNH,245.53999
92655,2019/04/02,UNH,244.41000
92655,2019/04/03,UNH,245.84000
92655,2019/04/04,UNH,247.39000
92655,2019/04/05,UNH,248.78000
92655,2019/04/08,UNH,248.75000
92655,2019/04/09,UNH,248.78999
92655,2019/04/10,UNH,246.03000
92655,2019/04/11,UNH,235.42000
92655,2019/04/12,UNH,223.22000
92655,2019/04/15,UNH,230.20000
92655,2019/04/16,UNH,220.96001
92655,2019/04/17,UNH,216.84000
92655,2019/04/18,UNH,221.75000
92655,2019/04/22,UNH,227.11000
92655,2019/04/23,UNH,230.58000
92655,2019/04/24,UNH,230.35001
92655,2019/04/25,UNH,230.78999
92655,2019/04/26,UNH,237.00000
92655,2019/04/29,UNH,237.45000
92655,2019/04/30,UNH,233.07001
92655,2019/05/01,UNH,231.95000
92655,2019/05/02,UNH,232.45000
92655,2019/05/03,UNH,231.95000
92655,2019/05/06,UNH,240.50000
92655,2019/05/07,UNH,238.05000
92655,2019/05/08,UNH,239.14999
92655,2019/05/09,UNH,237.97000
92655,2019/05/10,UNH,240.59000
92655,2019/05/13,UNH,239.55000
92655,2019/05/14,UNH,236.42999
92655,2019/05/15,UNH,236.08000
92655,2019/05/16,UNH,236.78999
92655,2019/05/17,UNH,241.38000
92655,2019/05/20,UNH,245.99001
92655,2019/05/21,UNH,249.94000
92655,2019/05/22,UNH,249.34000
92655,2019/05/23,UNH,246.50000
92655,2019/05/24,UNH,247.63000
92655,2019/05/28,UNH,242.06000
92655,2019/05/29,UNH,242.39999
92655,2019/05/30,UNH,243.50000
92655,2019/05/31,UNH,241.80000
92655,2019/06/03,UNH,236.56000
92655,2019/06/04,UNH,240.75999
92655,2019/06/05,UNH,242.77000
92655,2019/06/06,UNH,241.82001
92655,2019/06/07,UNH,246.77000
92655,2019/06/10,UNH,248.14000
92655,2019/06/11,UNH,245.87000
92655,2019/06/12,UNH,244.50000
92655,2019/06/13,UNH,244.96001
92655,2019/06/14,UNH,245.37000
92655,2019/06/17,UNH,245.97000
92655,2019/06/18,UNH,245.70000
92655,2019/06/19,UNH,250.19000
92655,2019/06/20,UNH,247.75999
92655,2019/06/21,UNH,252.28000
92655,2019/06/24,UNH,249.64000
92655,2019/06/25,UNH,247.66000
92655,2019/06/26,UNH,243.47000
92655,2019/06/27,UNH,246.34000
92655,2019/06/28,UNH,244.00999
